loan_id,customer_id,origination_date,product,channel,region,loan_purpose,risk_band,risk_score,original_amount_vnd,tenor_months,annual_interest_rate
LN0008514,CUS0000454,2023-03-01,Personal Loan,Digital,North,Other,C,674,87000000,12,0.2912
LN0008515,CUS0002312,2023-01-01,Personal Loan,Digital,Hanoi,Medical,C,671,21000000,36,0.2912
LN0008516,CUS0000611,2024-05-01,Personal Loan,Branch,Hanoi,Education,C,692,58000000,18,0.2931
LN0008517,CUS0007489,2023-03-01,Installment Loan,Branch,Ho Chi Minh City,Consumption,A,837,87000000,24,0.3022
LN0008518,CUS0000169,2023-02-01,Buy Now Pay Later,Digital,South,Electronics,E,457,9000000,3,0.1906
LN0008519,CUS0005403,2023-07-01,Personal Loan,Digital,Ho Chi Minh City,Other,C,668,132000000,12,0.2639
LN0008520,CUS0007324,2024-03-01,Personal Loan,Digital,North,Electronics,B,733,204000000,12,0.2267
LN0008521,CUS0006234,2024-01-01,Personal Loan,Digital,Hanoi,Home Improvement,D,608,243000000,36,0.2846
LN0008522,CUS0000426,2023-10-01,Installment Loan,Digital,North,Education,D,594,62000000,18,0.2934
LN0008523,CUS0003081,2024-04-01,Personal Loan,Digital,Central,Home Improvement,D,611,148000000,48,0.1969
LN0008524,CUS0001925,2023-05-01,Personal Loan,Branch,Ho Chi Minh City,Education,D,622,201000000,48,0.2708
LN0008525,CUS0008306,2024-04-01,Personal Loan,Digital,South,Electronics,B,733,140000000,24,0.191
LN0008526,CUS0000899,2023-03-01,Personal Loan,Digital,Central,Consumption,B,704,146000000,18,0.2895
LN0008527,CUS0006255,2023-02-01,Credit Card,Branch,Ho Chi Minh City,Education,B,717,77000000,36,0.302
LN0008528,CUS0002408,2023-11-01,Credit Card,Telesales,Ho Chi Minh City,Education,A,783,46000000,36,0.2527
LN0008529,CUS0008411,2023-02-01,Personal Loan,Partner,Ho Chi Minh City,Home Improvement,A,775,53000000,12,0.2061
LN0008530,CUS0007913,2024-05-01,Credit Card,Partner,Central,Medical,C,697,74000000,36,0.3568
LN0008531,CUS0006565,2023-09-01,Credit Card,Branch,Hanoi,Home Improvement,C,666,101000000,36,0.3491
LN0008532,CUS0003202,2023-04-01,Installment Loan,Partner,South,Education,B,749,28000000,9,0.2752
LN0008533,CUS0007405,2024-04-01,Buy Now Pay Later,Partner,South,Other,C,651,14000000,6,0.2716
LN0008534,CUS0004040,2023-07-01,Installment Loan,Branch,Ho Chi Minh City,Medical,B,735,71000000,24,0.2332
LN0008535,CUS0003416,2023-11-01,Installment Loan,Branch,North,Consumption,B,735,42000000,12,0.2735
LN0008536,CUS0004529,2023-06-01,Personal Loan,Partner,North,Education,E,537,165000000,36,0.2691
LN0008537,CUS0002130,2024-03-01,Credit Card,Digital,Ho Chi Minh City,Education,C,684,28000000,36,0.3142
LN0008538,CUS0006280,2023-01-01,Credit Card,Digital,North,Home Improvement,C,690,99000000,36,0.302
LN0008539,CUS0000989,2023-12-01,Credit Card,Digital,North,Consumption,A,764,93000000,36,0.2538
LN0008540,CUS0000527,2024-04-01,Buy Now Pay Later,Partner,Ho Chi Minh City,Consumption,B,743,5000000,6,0.2864
LN0008541,CUS0001980,2023-10-01,Personal Loan,Partner,Ho Chi Minh City,Other,D,647,58000000,36,0.2782
LN0008542,CUS0006392,2023-02-01,Personal Loan,Digital,Hanoi,Education,D,607,233000000,48,0.1994
LN0008543,CUS0005436,2024-02-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,C,671,126000000,48,0.2894
LN0008544,CUS0003146,2023-04-01,Personal Loan,Branch,Central,Medical,C,669,64000000,12,0.1914
LN0008545,CUS0008773,2023-12-01,Personal Loan,Telesales,North,Consumption,D,583,146000000,18,0.2155
LN0008546,CUS0004367,2024-01-01,Credit Card,Digital,Ho Chi Minh City,Electronics,A,820,99000000,36,0.3281
LN0008547,CUS0005041,2023-11-01,Installment Loan,Branch,North,Consumption,C,690,71000000,12,0.2652
LN0008548,CUS0002392,2023-04-01,Buy Now Pay Later,Digital,South,Other,B,731,3000000,6,0.2877
LN0008549,CUS0000444,2023-10-01,Buy Now Pay Later,Digital,Hanoi,Education,B,739,21000000,9,0.1865
LN0008550,CUS0006580,2023-08-01,Installment Loan,Digital,South,Consumption,D,590,45000000,18,0.2002
LN0008551,CUS0006332,2023-06-01,Credit Card,Digital,Hanoi,Consumption,C,698,32000000,36,0.3492
LN0008552,CUS0008304,2024-01-01,Credit Card,Partner,Hanoi,Medical,C,689,89000000,36,0.2546
LN0008553,CUS0005590,2024-05-01,Credit Card,Partner,North,Education,C,680,31000000,36,0.2473
LN0008554,CUS0003210,2023-06-01,Personal Loan,Digital,North,Education,B,723,275000000,24,0.2817
LN0008555,CUS0003134,2023-03-01,Personal Loan,Branch,Central,Medical,B,719,180000000,18,0.2445
LN0008556,CUS0006434,2024-01-01,Personal Loan,Partner,Central,Medical,A,760,103000000,36,0.2977
LN0008557,CUS0001620,2023-12-01,Installment Loan,Digital,Hanoi,Home Improvement,C,670,99000000,6,0.3124
LN0008558,CUS0004666,2024-05-01,Personal Loan,Digital,South,Consumption,A,772,187000000,18,0.2782
LN0008559,CUS0008160,2023-11-01,Credit Card,Telesales,South,Consumption,A,776,76000000,36,0.3203
LN0008560,CUS0006880,2023-03-01,Credit Card,Digital,North,Electronics,C,674,114000000,36,0.261
LN0008561,CUS0002224,2023-07-01,Personal Loan,Telesales,Ho Chi Minh City,Electronics,B,711,54000000,18,0.2577
LN0008562,CUS0003044,2023-12-01,Installment Loan,Digital,Central,Home Improvement,A,850,77000000,9,0.2781
LN0008563,CUS0008277,2023-05-01,Installment Loan,Branch,North,Consumption,C,654,48000000,18,0.2257
LN0008564,CUS0006069,2023-07-01,Installment Loan,Digital,Central,Education,A,781,24000000,18,0.2678
LN0008565,CUS0002773,2024-05-01,Installment Loan,Partner,Ho Chi Minh City,Home Improvement,C,668,89000000,9,0.2478
LN0008566,CUS0008706,2024-01-01,Personal Loan,Branch,Ho Chi Minh City,Medical,B,729,137000000,48,0.2392
LN0008567,CUS0004012,2023-07-01,Personal Loan,Digital,Central,Electronics,A,784,223000000,48,0.1867
LN0008568,CUS0003290,2023-07-01,Personal Loan,Partner,Central,Education,C,678,131000000,36,0.214
LN0008569,CUS0004059,2023-03-01,Installment Loan,Digital,North,Electronics,C,659,90000000,24,0.2997
LN0008570,CUS0003041,2023-09-01,Personal Loan,Digital,North,Medical,A,836,230000000,18,0.2735
LN0008571,CUS0005924,2023-02-01,Personal Loan,Partner,South,Other,C,659,181000000,24,0.2694
LN0008572,CUS0003277,2023-08-01,Personal Loan,Branch,South,Electronics,B,727,128000000,18,0.2021
LN0008573,CUS0008399,2023-04-01,Personal Loan,Branch,Central,Medical,D,638,92000000,12,0.1958
LN0008574,CUS0003833,2024-01-01,Installment Loan,Digital,South,Home Improvement,C,680,39000000,24,0.2064
LN0008575,CUS0006406,2024-01-01,Personal Loan,Digital,Ho Chi Minh City,Other,B,712,175000000,12,0.1921
LN0008576,CUS0000700,2023-12-01,Personal Loan,Partner,Hanoi,Education,D,600,36000000,12,0.2521
LN0008577,CUS0006416,2023-10-01,Personal Loan,Telesales,North,Electronics,B,747,191000000,48,0.2416
LN0008578,CUS0008628,2024-04-01,Credit Card,Digital,Central,Electronics,B,705,34000000,36,0.2806
LN0008579,CUS0008590,2023-04-01,Credit Card,Partner,Ho Chi Minh City,Education,A,806,17000000,36,0.3077
LN0008580,CUS0001354,2023-08-01,Installment Loan,Branch,Hanoi,Medical,D,631,25000000,9,0.2046
LN0008581,CUS0000538,2024-02-01,Personal Loan,Partner,Central,Home Improvement,E,554,296000000,18,0.1864
LN0008582,CUS0003853,2024-05-01,Buy Now Pay Later,Branch,Central,Other,A,840,8000000,12,0.2678
LN0008583,CUS0000573,2024-03-01,Personal Loan,Partner,North,Consumption,C,681,100000000,24,0.2825
LN0008584,CUS0006763,2023-07-01,Credit Card,Telesales,Hanoi,Education,A,785,95000000,36,0.2902
LN0008585,CUS0003772,2023-12-01,Credit Card,Digital,South,Medical,D,640,78000000,36,0.2745
LN0008586,CUS0007377,2024-04-01,Personal Loan,Partner,Central,Education,A,810,160000000,48,0.2087
LN0008587,CUS0000009,2023-04-01,Buy Now Pay Later,Digital,South,Medical,D,634,28000000,9,0.2515
LN0008588,CUS0002638,2024-04-01,Installment Loan,Partner,South,Home Improvement,B,737,83000000,9,0.2914
LN0008589,CUS0006522,2023-09-01,Personal Loan,Telesales,North,Medical,B,704,267000000,18,0.2965
LN0008590,CUS0000878,2023-10-01,Installment Loan,Digital,Ho Chi Minh City,Consumption,B,755,40000000,9,0.264
LN0008591,CUS0008840,2024-02-01,Installment Loan,Branch,Ho Chi Minh City,Medical,B,739,74000000,6,0.2206
LN0008592,CUS0001841,2024-02-01,Personal Loan,Partner,North,Other,A,778,149000000,12,0.1986
LN0008593,CUS0000021,2024-03-01,Credit Card,Digital,Central,Other,D,609,54000000,36,0.2941
LN0008594,CUS0000604,2024-04-01,Personal Loan,Branch,Central,Consumption,C,665,173000000,48,0.2493
LN0008595,CUS0008103,2023-05-01,Credit Card,Partner,North,Electronics,C,684,14000000,36,0.3406
LN0008596,CUS0006724,2023-11-01,Credit Card,Telesales,Ho Chi Minh City,Consumption,C,676,110000000,36,0.251
LN0008597,CUS0002116,2023-08-01,Personal Loan,Branch,South,Home Improvement,D,594,146000000,24,0.2516
LN0008598,CUS0002374,2023-06-01,Credit Card,Branch,North,Education,D,608,65000000,36,0.3574
LN0008599,CUS0005980,2024-05-01,Installment Loan,Digital,Central,Home Improvement,C,678,25000000,24,0.2667
LN0008600,CUS0006151,2023-05-01,Credit Card,Digital,Hanoi,Other,E,528,40000000,36,0.2635
LN0008601,CUS0002651,2023-12-01,Personal Loan,Branch,South,Other,A,763,155000000,36,0.2378
LN0008602,CUS0007485,2023-08-01,Personal Loan,Partner,Central,Other,B,705,295000000,48,0.1904
LN0008603,CUS0002547,2023-10-01,Installment Loan,Digital,North,Other,B,744,80000000,6,0.31
LN0008604,CUS0007885,2024-05-01,Credit Card,Telesales,South,Home Improvement,B,744,118000000,36,0.2591
LN0008605,CUS0006228,2023-06-01,Installment Loan,Digital,Hanoi,Home Improvement,D,641,86000000,24,0.2736
LN0008606,CUS0008654,2023-03-01,Installment Loan,Digital,South,Consumption,A,761,49000000,12,0.2962
LN0008607,CUS0006105,2023-02-01,Credit Card,Telesales,South,Other,B,752,74000000,36,0.323
LN0008608,CUS0004144,2023-04-01,Credit Card,Partner,Hanoi,Home Improvement,B,747,11000000,36,0.2905
LN0008609,CUS0006228,2023-11-01,Credit Card,Telesales,South,Other,B,708,111000000,36,0.2714
LN0008610,CUS0008468,2023-04-01,Installment Loan,Branch,Hanoi,Electronics,A,776,63000000,18,0.2345
LN0008611,CUS0003067,2023-09-01,Installment Loan,Digital,Central,Education,A,835,29000000,24,0.2676
LN0008612,CUS0007124,2023-10-01,Installment Loan,Digital,Central,Electronics,D,642,27000000,6,0.2086
LN0008613,CUS0000164,2023-08-01,Installment Loan,Branch,Ho Chi Minh City,Education,B,728,36000000,6,0.264
LN0008614,CUS0003605,2023-01-01,Personal Loan,Partner,South,Home Improvement,B,745,103000000,18,0.2168
LN0008615,CUS0006150,2023-11-01,Installment Loan,Digital,Ho Chi Minh City,Medical,B,742,74000000,12,0.2079
LN0008616,CUS0007695,2024-03-01,Personal Loan,Digital,South,Medical,A,801,250000000,36,0.2971
LN0008617,CUS0008211,2023-03-01,Buy Now Pay Later,Digital,South,Home Improvement,C,657,13000000,9,0.2301
LN0008618,CUS0007222,2023-08-01,Installment Loan,Branch,South,Medical,A,787,9000000,18,0.2124
LN0008619,CUS0003659,2024-01-01,Personal Loan,Partner,Hanoi,Electronics,A,816,273000000,36,0.2493
LN0008620,CUS0003526,2023-05-01,Personal Loan,Partner,South,Medical,B,730,79000000,18,0.1914
LN0008621,CUS0001807,2024-01-01,Personal Loan,Digital,North,Education,C,694,147000000,18,0.2089
LN0008622,CUS0000783,2023-01-01,Buy Now Pay Later,Branch,Central,Medical,C,699,24000000,6,0.2915
LN0008623,CUS0007610,2024-02-01,Credit Card,Telesales,Ho Chi Minh City,Medical,A,807,107000000,36,0.3006
LN0008624,CUS0007900,2023-09-01,Personal Loan,Branch,Ho Chi Minh City,Home Improvement,D,601,207000000,18,0.1821
LN0008625,CUS0002153,2023-10-01,Personal Loan,Branch,Hanoi,Other,C,669,152000000,18,0.2284
LN0008626,CUS0000816,2023-12-01,Credit Card,Branch,South,Education,B,742,103000000,36,0.2976
LN0008627,CUS0000549,2024-04-01,Credit Card,Digital,Central,Education,A,793,83000000,36,0.3429
LN0008628,CUS0008704,2023-04-01,Personal Loan,Digital,South,Consumption,B,746,109000000,36,0.2808
LN0008629,CUS0003163,2023-05-01,Buy Now Pay Later,Branch,Hanoi,Consumption,C,683,11000000,12,0.2826
LN0008630,CUS0004112,2023-09-01,Installment Loan,Branch,North,Home Improvement,B,700,61000000,9,0.2921
LN0008631,CUS0005763,2024-02-01,Personal Loan,Digital,Central,Medical,C,676,228000000,18,0.2432
LN0008632,CUS0000025,2024-05-01,Personal Loan,Digital,Hanoi,Electronics,E,480,104000000,24,0.2878
LN0008633,CUS0001273,2023-07-01,Personal Loan,Partner,North,Electronics,A,842,124000000,36,0.2996
LN0008634,CUS0000951,2023-08-01,Personal Loan,Digital,Central,Medical,C,674,164000000,12,0.2159
LN0008635,CUS0002259,2023-11-01,Buy Now Pay Later,Digital,South,Education,B,717,21000000,6,0.2704
LN0008636,CUS0005997,2023-08-01,Credit Card,Branch,North,Electronics,C,680,45000000,36,0.3325
LN0008637,CUS0008112,2023-10-01,Personal Loan,Partner,Hanoi,Home Improvement,A,790,166000000,12,0.294
LN0008638,CUS0002603,2023-09-01,Personal Loan,Branch,North,Other,E,484,238000000,18,0.2968
LN0008639,CUS0001312,2023-09-01,Personal Loan,Digital,South,Other,B,718,60000000,24,0.2869
LN0008640,CUS0004276,2023-08-01,Installment Loan,Digital,Ho Chi Minh City,Medical,C,697,68000000,24,0.2751
LN0008641,CUS0003031,2023-05-01,Installment Loan,Partner,Hanoi,Electronics,D,642,41000000,12,0.3165
LN0008642,CUS0002101,2024-05-01,Credit Card,Telesales,Ho Chi Minh City,Other,D,593,46000000,36,0.3001
LN0008643,CUS0003620,2024-05-01,Installment Loan,Branch,North,Electronics,A,826,53000000,9,0.3102
LN0008644,CUS0000653,2023-03-01,Personal Loan,Branch,Central,Home Improvement,C,699,262000000,48,0.2456
LN0008645,CUS0007052,2023-08-01,Buy Now Pay Later,Telesales,Hanoi,Other,D,617,21000000,12,0.2114
LN0008646,CUS0007305,2024-03-01,Personal Loan,Telesales,Ho Chi Minh City,Home Improvement,B,750,33000000,36,0.2629
LN0008647,CUS0005280,2023-05-01,Installment Loan,Digital,North,Electronics,A,840,13000000,12,0.2614
LN0008648,CUS0002252,2024-03-01,Credit Card,Branch,Ho Chi Minh City,Medical,B,712,100000000,36,0.296
LN0008649,CUS0004698,2023-07-01,Credit Card,Partner,Central,Home Improvement,E,504,64000000,36,0.2492
LN0008650,CUS0004965,2023-07-01,Installment Loan,Digital,Hanoi,Other,B,736,98000000,9,0.2566
LN0008651,CUS0001840,2023-11-01,Personal Loan,Partner,Hanoi,Medical,A,811,143000000,24,0.2426
LN0008652,CUS0004972,2024-02-01,Credit Card,Telesales,South,Education,D,626,57000000,36,0.323
LN0008653,CUS0008469,2023-10-01,Buy Now Pay Later,Telesales,North,Other,D,592,6000000,3,0.2451
LN0008654,CUS0000477,2024-03-01,Personal Loan,Digital,Hanoi,Home Improvement,D,604,232000000,48,0.2897
LN0008655,CUS0007700,2023-10-01,Personal Loan,Branch,North,Electronics,B,709,235000000,48,0.2329
LN0008656,CUS0005802,2023-01-01,Personal Loan,Telesales,South,Electronics,B,741,23000000,24,0.2741
LN0008657,CUS0000751,2023-03-01,Personal Loan,Digital,Ho Chi Minh City,Home Improvement,E,456,44000000,24,0.2544
LN0008658,CUS0000762,2023-11-01,Credit Card,Branch,Central,Other,A,767,79000000,36,0.3086
LN0008659,CUS0000162,2024-05-01,Personal Loan,Branch,Hanoi,Electronics,C,666,25000000,36,0.1875
LN0008660,CUS0000412,2023-12-01,Personal Loan,Branch,Ho Chi Minh City,Electronics,A,788,90000000,24,0.2948
LN0008661,CUS0000315,2023-11-01,Personal Loan,Digital,Hanoi,Consumption,C,688,182000000,18,0.2323
LN0008662,CUS0005730,2023-10-01,Personal Loan,Branch,Ho Chi Minh City,Other,C,669,276000000,18,0.1943
LN0008663,CUS0005133,2024-01-01,Credit Card,Digital,Central,Medical,B,747,96000000,36,0.2822
LN0008664,CUS0007224,2023-08-01,Credit Card,Telesales,South,Home Improvement,D,617,91000000,36,0.2798
LN0008665,CUS0001036,2023-03-01,Installment Loan,Partner,North,Education,A,814,24000000,6,0.2386
LN0008666,CUS0000506,2024-01-01,Personal Loan,Digital,Central,Other,C,681,42000000,18,0.2035
LN0008667,CUS0004573,2024-03-01,Installment Loan,Digital,South,Education,C,684,56000000,18,0.2172
LN0008668,CUS0003119,2023-08-01,Credit Card,Digital,North,Education,A,793,36000000,36,0.2581
LN0008669,CUS0002331,2023-02-01,Personal Loan,Partner,Ho Chi Minh City,Consumption,B,723,271000000,48,0.2658
LN0008670,CUS0008040,2023-01-01,Credit Card,Branch,North,Medical,D,584,96000000,36,0.3297
LN0008671,CUS0005842,2023-09-01,Personal Loan,Digital,South,Home Improvement,D,601,57000000,24,0.2821
LN0008672,CUS0006546,2023-09-01,Buy Now Pay Later,Partner,North,Other,B,750,26000000,12,0.1877
LN0008673,CUS0007755,2023-03-01,Installment Loan,Telesales,Ho Chi Minh City,Home Improvement,C,670,32000000,9,0.2041
LN0008674,CUS0004642,2023-06-01,Buy Now Pay Later,Digital,South,Electronics,D,599,13000000,6,0.2129
LN0008675,CUS0006495,2023-08-01,Installment Loan,Branch,South,Medical,A,803,76000000,24,0.2552
LN0008676,CUS0007504,2024-02-01,Installment Loan,Digital,Central,Other,A,788,49000000,18,0.3181
LN0008677,CUS0007500,2023-10-01,Credit Card,Partner,South,Medical,B,729,39000000,36,0.2998
LN0008678,CUS0005574,2023-07-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,C,662,292000000,24,0.2397
LN0008679,CUS0003616,2023-06-01,Credit Card,Digital,Hanoi,Education,A,808,88000000,36,0.2851
LN0008680,CUS0004493,2023-06-01,Personal Loan,Branch,Ho Chi Minh City,Home Improvement,B,735,277000000,36,0.297
LN0008681,CUS0003921,2023-07-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,B,743,180000000,48,0.2668
LN0008682,CUS0002816,2024-05-01,Installment Loan,Telesales,Central,Home Improvement,B,736,60000000,18,0.215
LN0008683,CUS0005087,2023-12-01,Credit Card,Digital,Central,Education,D,586,71000000,36,0.2713
LN0008684,CUS0004176,2024-04-01,Installment Loan,Partner,North,Medical,B,725,72000000,9,0.3128
LN0008685,CUS0008217,2023-12-01,Personal Loan,Partner,South,Consumption,C,697,130000000,24,0.1885
LN0008686,CUS0004348,2024-05-01,Installment Loan,Telesales,Hanoi,Home Improvement,A,769,26000000,18,0.2493
LN0008687,CUS0005136,2024-04-01,Personal Loan,Telesales,South,Consumption,A,764,133000000,18,0.2315
LN0008688,CUS0002022,2024-03-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,B,735,257000000,12,0.2517
LN0008689,CUS0001725,2023-12-01,Personal Loan,Branch,Central,Home Improvement,C,671,109000000,48,0.2686
LN0008690,CUS0007087,2023-05-01,Personal Loan,Branch,South,Home Improvement,B,719,281000000,12,0.1847
LN0008691,CUS0001877,2024-05-01,Personal Loan,Branch,Ho Chi Minh City,Education,A,811,87000000,12,0.2603
LN0008692,CUS0002725,2024-02-01,Personal Loan,Branch,Ho Chi Minh City,Other,C,654,21000000,12,0.2704
LN0008693,CUS0004811,2023-01-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,B,728,117000000,18,0.1815
LN0008694,CUS0003968,2023-01-01,Personal Loan,Digital,South,Medical,B,704,87000000,24,0.2324
LN0008695,CUS0000328,2023-05-01,Buy Now Pay Later,Digital,South,Education,B,733,26000000,9,0.2954
LN0008696,CUS0004068,2023-10-01,Personal Loan,Partner,South,Medical,B,720,231000000,36,0.2797
LN0008697,CUS0000842,2024-04-01,Personal Loan,Digital,North,Consumption,A,786,61000000,18,0.2137
LN0008698,CUS0002707,2023-09-01,Credit Card,Branch,Hanoi,Education,B,728,107000000,36,0.2897
LN0008699,CUS0005556,2024-04-01,Personal Loan,Partner,Ho Chi Minh City,Electronics,D,583,98000000,12,0.2429
LN0008700,CUS0004844,2024-01-01,Personal Loan,Digital,Hanoi,Electronics,B,711,53000000,48,0.2626
LN0008701,CUS0004593,2023-02-01,Personal Loan,Telesales,North,Home Improvement,B,711,49000000,24,0.23
LN0008702,CUS0001353,2023-07-01,Installment Loan,Branch,North,Consumption,C,661,77000000,6,0.2045
LN0008703,CUS0000888,2023-06-01,Buy Now Pay Later,Partner,Central,Education,A,821,19000000,3,0.2858
LN0008704,CUS0008244,2023-09-01,Installment Loan,Telesales,North,Consumption,C,688,17000000,9,0.2518
LN0008705,CUS0005859,2023-08-01,Credit Card,Partner,South,Other,A,794,12000000,36,0.2666
LN0008706,CUS0008679,2024-03-01,Personal Loan,Telesales,Central,Education,D,595,283000000,48,0.2502
LN0008707,CUS0000286,2023-11-01,Installment Loan,Partner,Ho Chi Minh City,Other,D,593,77000000,18,0.2547
LN0008708,CUS0006233,2023-12-01,Credit Card,Digital,Central,Other,B,701,66000000,36,0.3227
LN0008709,CUS0001356,2023-08-01,Personal Loan,Digital,Central,Education,B,751,300000000,12,0.1869
LN0008710,CUS0003411,2024-02-01,Installment Loan,Digital,South,Home Improvement,C,660,21000000,6,0.2898
LN0008711,CUS0006782,2024-02-01,Credit Card,Partner,South,Electronics,D,611,96000000,36,0.3066
LN0008712,CUS0008478,2023-01-01,Credit Card,Digital,South,Home Improvement,D,601,63000000,36,0.2454
LN0008713,CUS0001323,2023-09-01,Personal Loan,Digital,Ho Chi Minh City,Education,B,723,177000000,18,0.1832
LN0008714,CUS0005359,2023-03-01,Buy Now Pay Later,Branch,Central,Other,A,850,11000000,6,0.2337
LN0008715,CUS0006102,2024-03-01,Credit Card,Digital,North,Electronics,B,703,33000000,36,0.2805
LN0008716,CUS0002463,2024-05-01,Installment Loan,Partner,Hanoi,Electronics,A,847,32000000,6,0.3007
LN0008717,CUS0003960,2023-10-01,Personal Loan,Digital,Hanoi,Consumption,D,603,186000000,18,0.212
